TenantId,AttachmentCount,AuthenticationDetails,AdditionalFields,ConfidenceLevel,Connectors,DetectionMethods,DeliveryAction,DeliveryLocation,EmailClusterId,EmailDirection,EmailLanguage,EmailAction,EmailActionPolicy,EmailActionPolicyGuid,OrgLevelAction,OrgLevelPolicy,InternetMessageId,NetworkMessageId,RecipientEmailAddress,RecipientObjectId,ReportId,SenderDisplayName,SenderFromAddress,SenderFromDomain,SenderObjectId,SenderIPv4,SenderIPv6,SenderMailFromAddress,SenderMailFromDomain,Subject,ThreatTypes,ThreatNames,TimeGenerated,LastEventExecutionTime,Timestamp,UrlCount,UserLevelAction,UserLevelPolicy,BulkComplaintLevel,LatestDeliveryLocation,LatestDeliveryAction,ExchangeTransportRule,DistributionList,ForwardingInformation,Context,To,Cc,ThreatClassification,Type
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-33@mail.example>,nm-spoof-cato-33,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--33,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 33,Spam,,2026-05-28T10:18:00Z,2026-05-28T10:18:00Z,2026-05-28T10:18:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-34@mail.example>,nm-spoof-cato-34,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--34,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 34,Spam,,2026-05-28T10:24:00Z,2026-05-28T10:24:00Z,2026-05-28T10:24:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-35@mail.example>,nm-spoof-cato-35,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--35,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 35,Spam,,2026-05-28T10:30:00Z,2026-05-28T10:30:00Z,2026-05-28T10:30:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-36@mail.example>,nm-spoof-cato-36,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--36,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 36,Spam,,2026-05-28T10:36:00Z,2026-05-28T10:36:00Z,2026-05-28T10:36:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-37@mail.example>,nm-spoof-cato-37,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--37,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 37,Spam,,2026-05-28T10:42:00Z,2026-05-28T10:42:00Z,2026-05-28T10:42:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-38@mail.example>,nm-spoof-cato-38,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--38,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 38,Spam,,2026-05-28T10:48:00Z,2026-05-28T10:48:00Z,2026-05-28T10:48:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-39@mail.example>,nm-spoof-cato-39,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--39,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 39,Spam,,2026-05-28T10:54:00Z,2026-05-28T10:54:00Z,2026-05-28T10:54:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-40@mail.example>,nm-spoof-cato-40,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--40,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 40,Spam,,2026-05-28T11:00:00Z,2026-05-28T11:00:00Z,2026-05-28T11:00:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-41@mail.example>,nm-spoof-cato-41,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--41,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 41,Spam,,2026-05-28T11:06:00Z,2026-05-28T11:06:00Z,2026-05-28T11:06:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-42@mail.example>,nm-spoof-cato-42,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--42,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 42,Spam,,2026-05-28T11:12:00Z,2026-05-28T11:12:00Z,2026-05-28T11:12:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-43@mail.example>,nm-spoof-cato-43,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--43,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 43,Spam,,2026-05-28T11:18:00Z,2026-05-28T11:18:00Z,2026-05-28T11:18:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-44@mail.example>,nm-spoof-cato-44,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--44,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 44,Spam,,2026-05-28T11:24:00Z,2026-05-28T11:24:00Z,2026-05-28T11:24:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-45@mail.example>,nm-spoof-cato-45,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--45,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 45,Spam,,2026-05-28T11:30:00Z,2026-05-28T11:30:00Z,2026-05-28T11:30:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-46@mail.example>,nm-spoof-cato-46,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--46,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 46,Spam,,2026-05-28T11:36:00Z,2026-05-28T11:36:00Z,2026-05-28T11:36:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-47@mail.example>,nm-spoof-cato-47,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--47,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 47,Spam,,2026-05-28T11:42:00Z,2026-05-28T11:42:00Z,2026-05-28T11:42:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-48@mail.example>,nm-spoof-cato-48,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--48,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 48,Spam,,2026-05-28T11:48:00Z,2026-05-28T11:48:00Z,2026-05-28T11:48:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-49@mail.example>,nm-spoof-cato-49,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--49,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 49,Spam,,2026-05-28T11:54:00Z,2026-05-28T11:54:00Z,2026-05-28T11:54:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
