TenantId,SourceSystem,TimeGenerated,ResourceId,OperationName,OperationVersion,Category,ResultType,ResultSignature,ResultDescription,DurationMs,CorrelationId,Resource,ResourceGroup,ResourceProvider,Identity,Level,Location,AlternateSignInName,AppDisplayName,AppId,AuthenticationContextClassReferences,AuthenticationDetails,AppliedEventListeners,AuthenticationMethodsUsed,AuthenticationProcessingDetails,AuthenticationRequirement,AuthenticationRequirementPolicies,ClientAppUsed,ConditionalAccessPolicies,ConditionalAccessStatus,CreatedDateTime,DeviceDetail,IsInteractive,Id,IPAddress,IsRisky,LocationDetails,MfaDetail,NetworkLocationDetails,OriginalRequestId,ProcessingTimeInMilliseconds,RiskDetail,RiskEventTypes,RiskState,Status,UserPrincipalName,SessionId,RiskLevel,Type
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:33:33Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,105,corr-u33,,,,user33@creditsafe.com,Informational,UK South,user33@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:33:33Z,"{""displayName"":""CS-LT-0033"",""operatingSystem"":""Windows 11""}",1,sig-0115,10.24.12.33,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0115,155,,,none,"{""additionalDetails"":""""}",user33@creditsafe.com,sess-u33,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:34:34Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,106,corr-u34,,,,user34@creditsafe.com,Informational,UK South,user34@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:34:34Z,"{""displayName"":""CS-LT-0034"",""operatingSystem"":""Windows 11""}",1,sig-0116,10.24.12.34,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0116,156,,,none,"{""additionalDetails"":""""}",user34@creditsafe.com,sess-u34,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:35:35Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,107,corr-u35,,,,user35@creditsafe.com,Informational,UK South,user35@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:35:35Z,"{""displayName"":""CS-LT-0035"",""operatingSystem"":""Windows 11""}",1,sig-0117,10.24.12.35,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0117,157,,,none,"{""additionalDetails"":""""}",user35@creditsafe.com,sess-u35,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:36:36Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,108,corr-u36,,,,user36@creditsafe.com,Informational,UK South,user36@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:36:36Z,"{""displayName"":""CS-LT-0036"",""operatingSystem"":""Windows 11""}",1,sig-0118,10.24.12.36,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0118,158,,,none,"{""additionalDetails"":""""}",user36@creditsafe.com,sess-u36,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:37:37Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,109,corr-u37,,,,user37@creditsafe.com,Informational,UK South,user37@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:37:37Z,"{""displayName"":""CS-LT-0037"",""operatingSystem"":""Windows 11""}",1,sig-0119,10.24.12.37,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0119,159,,,none,"{""additionalDetails"":""""}",user37@creditsafe.com,sess-u37,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:38:38Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,110,corr-u38,,,,user38@creditsafe.com,Informational,UK South,user38@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:38:38Z,"{""displayName"":""CS-LT-0038"",""operatingSystem"":""Windows 11""}",1,sig-0120,10.24.12.38,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0120,160,,,none,"{""additionalDetails"":""""}",user38@creditsafe.com,sess-u38,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:39:39Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,111,corr-u39,,,,user39@creditsafe.com,Informational,UK South,user39@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:39:39Z,"{""displayName"":""CS-LT-0039"",""operatingSystem"":""Windows 11""}",1,sig-0121,10.24.12.39,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0121,161,,,none,"{""additionalDetails"":""""}",user39@creditsafe.com,sess-u39,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:40:40Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,112,corr-u40,,,,user40@creditsafe.com,Informational,UK South,user40@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:40:40Z,"{""displayName"":""CS-LT-0040"",""operatingSystem"":""Windows 11""}",1,sig-0122,10.24.12.40,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0122,162,,,none,"{""additionalDetails"":""""}",user40@creditsafe.com,sess-u40,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:41:41Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,113,corr-u41,,,,user41@creditsafe.com,Informational,UK South,user41@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:41:41Z,"{""displayName"":""CS-LT-0041"",""operatingSystem"":""Windows 11""}",1,sig-0123,10.24.12.41,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0123,163,,,none,"{""additionalDetails"":""""}",user41@creditsafe.com,sess-u41,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:42:42Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,114,corr-u42,,,,user42@creditsafe.com,Informational,UK South,user42@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:42:42Z,"{""displayName"":""CS-LT-0042"",""operatingSystem"":""Windows 11""}",1,sig-0124,10.24.12.42,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0124,164,,,none,"{""additionalDetails"":""""}",user42@creditsafe.com,sess-u42,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:43:43Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,115,corr-u43,,,,user43@creditsafe.com,Informational,UK South,user43@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:43:43Z,"{""displayName"":""CS-LT-0043"",""operatingSystem"":""Windows 11""}",1,sig-0125,10.24.12.43,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0125,165,,,none,"{""additionalDetails"":""""}",user43@creditsafe.com,sess-u43,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:44:44Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,116,corr-u44,,,,user44@creditsafe.com,Informational,UK South,user44@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:44:44Z,"{""displayName"":""CS-LT-0044"",""operatingSystem"":""Windows 11""}",1,sig-0126,10.24.12.44,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0126,166,,,none,"{""additionalDetails"":""""}",user44@creditsafe.com,sess-u44,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:45:45Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,117,corr-u45,,,,user45@creditsafe.com,Informational,UK South,user45@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:45:45Z,"{""displayName"":""CS-LT-0045"",""operatingSystem"":""Windows 11""}",1,sig-0127,10.24.12.45,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0127,167,,,none,"{""additionalDetails"":""""}",user45@creditsafe.com,sess-u45,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:46:46Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,118,corr-u46,,,,user46@creditsafe.com,Informational,UK South,user46@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:46:46Z,"{""displayName"":""CS-LT-0046"",""operatingSystem"":""Windows 11""}",1,sig-0128,10.24.12.46,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0128,168,,,none,"{""additionalDetails"":""""}",user46@creditsafe.com,sess-u46,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:47:47Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,119,corr-u47,,,,user47@creditsafe.com,Informational,UK South,user47@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:47:47Z,"{""displayName"":""CS-LT-0047"",""operatingSystem"":""Windows 11""}",1,sig-0129,10.24.12.47,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0129,169,,,none,"{""additionalDetails"":""""}",user47@creditsafe.com,sess-u47,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:48:48Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,120,corr-u48,,,,user48@creditsafe.com,Informational,UK South,user48@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:48:48Z,"{""displayName"":""CS-LT-0048"",""operatingSystem"":""Windows 11""}",1,sig-0130,10.24.12.48,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0130,170,,,none,"{""additionalDetails"":""""}",user48@creditsafe.com,sess-u48,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:49:49Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,121,corr-u49,,,,user49@creditsafe.com,Informational,UK South,user49@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:49:49Z,"{""displayName"":""CS-LT-0049"",""operatingSystem"":""Windows 11""}",1,sig-0131,10.24.12.49,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0131,171,,,none,"{""additionalDetails"":""""}",user49@creditsafe.com,sess-u49,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:50:50Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,122,corr-u50,,,,user50@creditsafe.com,Informational,UK South,user50@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:50:50Z,"{""displayName"":""CS-LT-0050"",""operatingSystem"":""Windows 11""}",1,sig-0132,10.24.12.50,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0132,172,,,none,"{""additionalDetails"":""""}",user50@creditsafe.com,sess-u50,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:51:51Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,123,corr-u51,,,,user51@creditsafe.com,Informational,UK South,user51@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:51:51Z,"{""displayName"":""CS-LT-0051"",""operatingSystem"":""Windows 11""}",1,sig-0133,10.24.12.51,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0133,173,,,none,"{""additionalDetails"":""""}",user51@creditsafe.com,sess-u51,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:52:52Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,124,corr-u52,,,,user52@creditsafe.com,Informational,UK South,user52@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:52:52Z,"{""displayName"":""CS-LT-0052"",""operatingSystem"":""Windows 11""}",1,sig-0134,10.24.12.52,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0134,174,,,none,"{""additionalDetails"":""""}",user52@creditsafe.com,sess-u52,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:53:53Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,125,corr-u53,,,,user53@creditsafe.com,Informational,UK South,user53@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:53:53Z,"{""displayName"":""CS-LT-0053"",""operatingSystem"":""Windows 11""}",1,sig-0135,10.24.12.53,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0135,175,,,none,"{""additionalDetails"":""""}",user53@creditsafe.com,sess-u53,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:54:54Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,126,corr-u54,,,,user54@creditsafe.com,Informational,UK South,user54@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:54:54Z,"{""displayName"":""CS-LT-0054"",""operatingSystem"":""Windows 11""}",1,sig-0136,10.24.12.54,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0136,176,,,none,"{""additionalDetails"":""""}",user54@creditsafe.com,sess-u54,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:55:55Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,127,corr-u55,,,,user55@creditsafe.com,Informational,UK South,user55@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:55:55Z,"{""displayName"":""CS-LT-0055"",""operatingSystem"":""Windows 11""}",1,sig-0137,10.24.12.55,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0137,177,,,none,"{""additionalDetails"":""""}",user55@creditsafe.com,sess-u55,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:56:56Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,128,corr-u56,,,,user56@creditsafe.com,Informational,UK South,user56@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:56:56Z,"{""displayName"":""CS-LT-0056"",""operatingSystem"":""Windows 11""}",1,sig-0138,10.24.12.56,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0138,178,,,none,"{""additionalDetails"":""""}",user56@creditsafe.com,sess-u56,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:57:57Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,129,corr-u57,,,,user57@creditsafe.com,Informational,UK South,user57@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:57:57Z,"{""displayName"":""CS-LT-0057"",""operatingSystem"":""Windows 11""}",1,sig-0139,10.24.12.57,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0139,179,,,none,"{""additionalDetails"":""""}",user57@creditsafe.com,sess-u57,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:58:58Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,130,corr-u58,,,,user58@creditsafe.com,Informational,UK South,user58@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:58:58Z,"{""displayName"":""CS-LT-0058"",""operatingSystem"":""Windows 11""}",1,sig-0140,10.24.12.58,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0140,180,,,none,"{""additionalDetails"":""""}",user58@creditsafe.com,sess-u58,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:59:59Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,131,corr-u59,,,,user59@creditsafe.com,Informational,UK South,user59@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:59:59Z,"{""displayName"":""CS-LT-0059"",""operatingSystem"":""Windows 11""}",1,sig-0141,10.24.12.59,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0141,181,,,none,"{""additionalDetails"":""""}",user59@creditsafe.com,sess-u59,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:00:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,132,corr-u60,,,,user60@creditsafe.com,Informational,UK South,user60@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:00:00Z,"{""displayName"":""CS-LT-0060"",""operatingSystem"":""Windows 11""}",1,sig-0142,10.24.12.60,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0142,182,,,none,"{""additionalDetails"":""""}",user60@creditsafe.com,sess-u60,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:01:01Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,133,corr-u61,,,,user61@creditsafe.com,Informational,UK South,user61@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:01:01Z,"{""displayName"":""CS-LT-0061"",""operatingSystem"":""Windows 11""}",1,sig-0143,10.24.12.61,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0143,183,,,none,"{""additionalDetails"":""""}",user61@creditsafe.com,sess-u61,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:02:02Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,134,corr-u62,,,,user62@creditsafe.com,Informational,UK South,user62@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:02:02Z,"{""displayName"":""CS-LT-0062"",""operatingSystem"":""Windows 11""}",1,sig-0144,10.24.12.62,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0144,184,,,none,"{""additionalDetails"":""""}",user62@creditsafe.com,sess-u62,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:03:03Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,135,corr-u63,,,,user63@creditsafe.com,Informational,UK South,user63@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:03:03Z,"{""displayName"":""CS-LT-0063"",""operatingSystem"":""Windows 11""}",1,sig-0145,10.24.12.63,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0145,185,,,none,"{""additionalDetails"":""""}",user63@creditsafe.com,sess-u63,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:04:04Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,136,corr-u64,,,,user64@creditsafe.com,Informational,UK South,user64@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:04:04Z,"{""displayName"":""CS-LT-0064"",""operatingSystem"":""Windows 11""}",1,sig-0146,10.24.12.64,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0146,186,,,none,"{""additionalDetails"":""""}",user64@creditsafe.com,sess-u64,,
